txn_ref,recorded_at,internal_state,discount_label,internal_revenue
506a1bb609080cf1c48818d2,2024-05-29 22:35:05.362000,COMPLETE,,5.22239052
4001e8f1bf5425947c2e7d9c,2024-05-30 02:29:40.232000,COMPLETE,,3.33563849
ee25b27db0a28d80ef603414,2024-05-30 10:11:29.979000,COMPLETE,,5.17661884
da66a8a9920cc560ee85c3c5,2024-05-30 11:48:22.262000,COMPLETE,,5.22515721
3cc3f64134f3cde905dd1522,2024-05-30 19:56:18.052000,COMPLETE,,5.2116797
1521423b389bb4db7971c552,2024-05-30 22:06:45.139000,COMPLETE,,5.59795607
6f0474d07e6d58559ac211e4,2024-05-31 22:43:35.386000,COMPLETE,,17.25209133
4dd1fe8878f59e91e6a6d5a9,2024-05-18 01:06:57.438000,COMPLETE,,22.37810985
7f9c4c4e800c85210d83b851,2024-05-18 14:50:06.141000,COMPLETE,,23.03684868
8521a9c142fc8688e59dbdf6,2024-05-18 16:06:10.981000,COMPLETE,,13.70601081
57a93c5ba2e0cd1491dc15d7,2024-05-19 03:10:26.645000,COMPLETE,,6.85879049
83c7d0ed74b8d403011ce470,2024-05-19 08:48:10.854000,COMPLETE,,6.25877323
17472cfd5f5afcb8a5c8d3ae,2024-05-19 21:44:11.198000,COMPLETE,,5.58423166
a614fc9d86ba79f1540b4ea7,2024-05-20 01:23:14.621000,COMPLETE,,41.84436212
25bf597eb9820a1ca8714316,2024-05-20 03:57:55.174000,COMPLETE,,27.4798496
c06d18633037293cac0470b1,2024-05-21 07:27:29.345000,COMPLETE,,5.63142383
e7c7a490d267ed0b28d364be,2024-05-21 14:10:57.811000,COMPLETE,,5.3141772
f59ccaf9d67bec11ef467168,2024-05-22 08:03:28.798000,COMPLETE,,5.64655747
e429f288e681183db9893c32,2024-05-22 09:50:56.413000,COMPLETE,,5.59720521
f76de99124ba61e906fed354,2024-05-22 10:25:19.942000,COMPLETE,,4.49666701
b6a5d4b2fd8616c988d0adc8,2024-05-22 15:48:11.634000,COMPLETE,,5.64337997
5da13492fe20e29a55b395a3,2024-05-22 23:39:20.821000,COMPLETE,,5.62534745
c6b9aa2b0788153890b72ffc,2024-05-23 20:15:23.299000,COMPLETE,,4.99110285
f8ab332250f48acae5fa5785,2024-05-24 04:05:20.181000,COMPLETE,,5.61577785
dfbb1e043a311dcbc6bcdfc8,2024-05-24 17:35:37.167000,COMPLETE,,3.71984766
283b08e66541526142f808b3,2024-05-24 17:37:59.538000,COMPLETE,,3.66958074
df73cd19274ebcdda0845010,2024-05-24 17:46:45.743000,COMPLETE,,3.66958074
46a5579ea15344ea56e26350,2024-05-24 21:10:03.771000,COMPLETE,,22.93801413
9a493931ac56e62e87fba8e2,2024-05-25 11:43:08.693000,COMPLETE,,5.11736012
ce5ae782d9665fe80dfbf09d,2024-05-25 12:36:35.298000,COMPLETE,,23.18157216
1b2bf5db7f221a018e2825bd,2024-05-27 07:28:03.022000,COMPLETE,,5.07602934
eed815d3a808f0586b3600de,2024-05-28 01:06:48.902000,COMPLETE,,24.26498395
e0e3bb94de7b2beb1ffdfdf0,2024-05-28 15:07:12.665000,COMPLETE,,22.76692273
d025166e405a71bb7a717be6,2024-05-30 00:01:56.609000,COMPLETE,,5.22263924
2622580aa2f8becaa5e69d15,2024-05-30 08:06:27.695000,COMPLETE,,1.54517471
2de85e39e2ab0cddd043e78a,2024-05-30 10:12:44.239000,COMPLETE,,2.4871439
6b87cd869dc9c89e17ca113e,2024-05-30 13:31:37.287000,COMPLETE,,5.72322257
0c55eab33cf3adcf2b9826d5,2024-05-30 16:44:27.326000,COMPLETE,,5.56082863
7ea5305a9b51796f607ecc0c,2024-05-30 20:29:08.169000,COMPLETE,,5.58243033
12441a9c556f7644f3bc661e,2024-05-30 12:26:14.276000,REFUNDED,,-23.00614321
676cabd8eb8ae1835ea90e96,2024-05-23 13:32:40.991000,REFUNDED,,-6.61127646
2ec04264dde23a2bab7547c1,2024-05-30 19:48:31.203000,REFUNDED,,-3.53104059
74a3ed642f891226fe2b9fd7,2024-05-27 06:36:42.200000,REFUNDED,,-9.62893662
92666ae3c24474387ae98f3e,2024-05-27 16:31:22.969000,COMPLETE,,6.89932295
b9ba32c3ddc81144973434e8,2024-05-27 18:13:26.366000,COMPLETE,,22.29785941
82d3a2e167e6ea8f05fa16f7,2024-05-27 21:51:01.804000,COMPLETE,,2.48473767
4d96d776f93fc7e3b88644cb,2024-05-28 07:13:27.871000,COMPLETE,,4.6347858
a553ecc6c81b0bad4ccf0d8c,2024-05-28 11:00:04.577000,COMPLETE,,5.65103264
f79c48ec94fe1f2462ccb3da,2024-05-29 14:32:31.023000,COMPLETE,,5.12280598
8ada3c7adaa864643197753a,2024-05-30 02:24:37.865000,COMPLETE,,4.54646742
711e4de1c2ac3497a1354d39,2024-05-30 13:57:39.513000,COMPLETE,,5.2312364
a2221988f82bb4713e6e3398,2024-05-30 17:13:49.366000,COMPLETE,,5.552622
92f35da5002a288ce96f2c1f,2024-05-30 22:22:11.375000,COMPLETE,,3.29389294
f3d35ed0eef42ed49e0bccaf,2024-05-15 17:44:53.499000,COMPLETE,,17.43811509
fde45e7f08e9a237ce62b055,2024-05-15 23:45:12.816000,COMPLETE,,11.50233609
89cf8bc95c02e088fe3712e1,2024-05-16 19:38:37.110000,COMPLETE,,11.48984289
c40eb56e7f4f0d1a5ac9b4f3,2024-05-18 16:09:43.718000,COMPLETE,,3.22176167
b8d5afb0adf32eb576ed9fb2,2024-05-18 17:05:44.385000,COMPLETE,,8.75392759
1525cb5b6d18bcdc03b30c4e,2024-05-18 17:09:32.113000,COMPLETE,,5.35453487
5e590b8bd8ef77cbabd7610b,2024-05-18 17:09:32.113000,COMPLETE,,8.75392759
aacd1d42308fc97fc813aaa8,2024-05-19 01:23:03.290000,COMPLETE,,13.21003336
e6445063445d39e728a72900,2024-05-19 01:35:33.072000,COMPLETE,,17.24664052
a23c29aca1e46892d074f3b2,2024-05-19 04:01:06.774000,COMPLETE,,5.55615745
9d67a4f3006707d4b6dacd3a,2024-05-19 14:55:55.080000,COMPLETE,,24.44984044
5823566122d7abd0533996e7,2024-05-19 17:04:42.274000,COMPLETE,,24.3048005
14de690e5dec0fe491a0c8d2,2024-05-19 19:08:26.469000,COMPLETE,,5.00674935
78fc90b8e3c9e96b2b48663c,2024-05-20 01:20:48.761000,COMPLETE,,5.44709753
7b81c3e77783370ba6ea1afc,2024-05-21 13:27:34.634000,COMPLETE,,6.04151107
9af0dfad1ef2ef2d062c0b10,2024-05-21 22:40:54.162000,COMPLETE,,5.64474142
3eddc37c2c17902153b9aab3,2024-05-22 07:46:09.037000,COMPLETE,,9.90663746
9be72102668842d8763335bb,2024-05-22 13:33:24.428000,COMPLETE,,5.62242583
babee48e87dfb711e24ced97,2024-05-22 16:13:12.935000,COMPLETE,,5.64337393
f1407187924b51d17466be0c,2024-05-22 23:44:24.903000,COMPLETE,,5.67393105
213d6e03ee24d84ed9a5b026,2024-05-23 03:05:17.992000,COMPLETE,,24.22374706
d9f41201381b28c532fb0baa,2024-05-23 10:59:09.587000,COMPLETE,,5.61516075
a5de553a8e5410b78b0ca7e5,2024-05-23 17:04:39.664000,COMPLETE,,2.48095303
38aa829c9427ee746f379c86,2024-05-23 17:39:53.892000,COMPLETE,,5.06017445
7bbcdf48712925a64a7cc323,2024-05-24 21:24:11.094000,COMPLETE,,6.91006652
13651f7dfefa729ffdd05af5,2024-05-24 23:30:48.082000,COMPLETE,,39.05845979
8931e45fd85fa4e0a5fec735,2024-05-25 05:22:05.456000,COMPLETE,,5.92572778
1c4dd228ce567dbbd34e2fa0,2024-05-27 02:23:08.024000,COMPLETE,,2.48270316
1572e8bb226db2d182d3dde8,2024-05-27 08:17:45.032000,COMPLETE,,2.48302911
51609def3b4610932e4f90d8,2024-05-27 10:17:40.392000,COMPLETE,,5.63988758
5c18b4825241bc624639933c,2024-05-28 04:07:15.216000,COMPLETE,,5.2065675
d24711d2964bcf8e864a6101,2024-05-28 07:47:52.456000,COMPLETE,,24.43212977
506c62ce1ca61960cd157bf2,2024-05-28 21:33:50.749000,COMPLETE,,2.49292467
8cc2fe98cb42f1f34350c3ce,2024-05-29 12:14:19.985000,COMPLETE,,5.65580213
ed1ef02f9b16e10275ab0e5a,2024-05-29 13:27:02.150000,COMPLETE,,3.70223627
f8517e6745048c1a26002bc1,2024-05-29 20:22:44.878000,COMPLETE,,5.63713213
52c8f3a18e60257da6111af0,2024-05-29 22:58:43.806000,COMPLETE,,5.59915159
06a96789b25e000327c98d09,2024-05-30 03:00:15.100000,COMPLETE,,7.92258635
49354242ebe81dfc8e120c15,2024-05-30 05:09:36.306000,COMPLETE,,5.56187764
d857ef4162b504e57442b810,2024-05-30 07:36:25.373000,COMPLETE,,5.17661884
5524a696fff4ce8c275375f9,2024-05-30 08:29:20.214000,COMPLETE,,5.22537578
63ea21f24558ede57bf83e55,2024-05-30 20:02:09.518000,COMPLETE,,5.59074639
8b616559b90e46abe643c080,2024-05-11 02:25:46.172000,COMPLETE,,36.89778452
e32149d47f053c522143ff8b,2024-05-18 02:20:19.385000,COMPLETE,,14.47415706
4a9cfafe292e7d084ba7335c,2024-05-18 04:01:56.617000,COMPLETE,,11.5356161
9a28c67fa7bf5082b85e3c06,2024-05-18 15:56:14.169000,COMPLETE,,23.03148078
cc2a073d7b92cc0414c94827,2024-05-20 03:01:54.929000,COMPLETE,,13.82572946
83e9a6aba4b7f54b7a26e14c,2024-05-20 05:44:21.820000,COMPLETE,,5.61533026
59ba7f57e8793869e35fc7e4,2024-05-20 10:39:15.549000,COMPLETE,,5.61915106
7334ea3f6d5c1c1738d9e77c,2024-05-20 15:07:31.185000,COMPLETE,,5.61299253
f09ff8bc274fe897d72dab6c,2024-05-20 20:54:47.237000,COMPLETE,,24.24237873
ce0b32e7c186496d40373c33,2024-05-21 00:07:46.415000,COMPLETE,,6.86274692
29cf5da1fb5baf13e7bbf2a3,2024-05-21 01:12:52.930000,COMPLETE,,10.80879868
dd9f08f5becba06b45ece44f,2024-05-21 15:25:46.149000,COMPLETE,,5.53712909
8f5e00492ba2af670af9e7fd,2024-05-21 17:48:25.360000,COMPLETE,,5.65268054
c093b677b1580bf49db9714e,2024-05-21 20:06:32.256000,COMPLETE,,5.64882485
9d2c3a92bb24de3ae5e6273c,2024-05-21 23:16:46.803000,COMPLETE,,5.58514018
f6360643b9f0292d09e93830,2024-05-21 23:47:24.830000,COMPLETE,,2.49824979
dc8e4c4b0a057db83dfb5c2d,2024-05-22 12:06:52.823000,COMPLETE,,5.47072767
4ed0683d30fd9f89c33505a5,2024-05-22 17:05:48.601000,COMPLETE,,5.62656272
78ed740ad84601162b7bc7b8,2024-05-23 00:33:44.440000,COMPLETE,,5.62533321
22df5324c9bd895c9a562289,2024-05-23 03:38:38.922000,COMPLETE,,5.62533298
ca38606c50972af1497b10d6,2024-05-23 03:50:31.191000,COMPLETE,,5.68381371
470824704a26f0d4e71d8c43,2024-05-23 15:31:25.400000,COMPLETE,,22.09479186
b7a8c0f8b2c3e6445b8d6751,2024-05-23 17:21:44.887000,COMPLETE,,14.23826379
042d32f7e8ef5d27624f0b41,2024-05-24 20:49:16.005000,COMPLETE,,22.93801413
d32f0d9e2176a8d8d1fefaaf,2024-05-25 13:28:55.009000,COMPLETE,,5.97789595
1b4fb0e47a6fe613f6d63963,2024-05-26 09:55:35.928000,COMPLETE,,2.4731755
1a65b973d109b8ba46b6497e,2024-05-26 10:44:48.504000,COMPLETE,,2.47318873
09b2a08918213e638ee78f06,2024-05-26 19:30:07.736000,COMPLETE,,5.21071733
e9557841a752036616b2dc17,2024-05-28 07:35:29.980000,COMPLETE,,2.48708537
e6be71f7135751c68714e6c3,2024-05-28 16:24:43.711000,COMPLETE,,13.98574349
81021220204a79a60e75ce07,2024-05-29 01:31:41.890000,COMPLETE,,4.50307509
391e42153c92d077e41b0dab,2024-05-29 03:11:42.070000,COMPLETE,,5.23544849
9f0697cebb317dc70cee059a,2024-05-29 20:48:57.045000,COMPLETE,,5.27053256
9cf0216dc12f668cd2261bad,2024-05-30 02:37:56.583000,COMPLETE,,2.48606957
a11a4cc9113e4036f6420d9b,2024-05-30 20:35:42.915000,COMPLETE,,5.22676932
0715f9e4ff9a226c230e4c2a,2024-05-19 09:39:21.084000,COMPLETE,,2.50428344
6b90abf78998ec3de9077868,2024-05-19 20:23:56.636000,COMPLETE,,5.49296217
63c44ddb934b9b3dc4c8cd04,2024-05-19 21:28:24.596000,COMPLETE,,13.83754789
94df8e2c6029a10b33e6d9fd,2024-05-19 22:47:46.976000,COMPLETE,,1.66385766
8201b5a7ec27335b68be8100,2024-05-20 05:48:19.908000,COMPLETE,,5.27088219
1290dd7a5212cc4e7ab34d5d,2024-05-20 07:38:15.674000,COMPLETE,,5.27629424
38b1c3b8346ab700e97c5c83,2024-05-20 12:24:29.376000,COMPLETE,,5.61129845
1306bd320e151e2d5e246d1b,2024-05-20 22:43:24.453000,COMPLETE,,41.60295738
293b2a4267888dfe21dad98c,2024-05-21 04:02:57.954000,COMPLETE,,4.4266915
92ea71682c76d8fe8ef36cf3,2024-05-21 14:26:28.801000,COMPLETE,,6.95492005
10757109fc3db15b17807924,2024-05-22 01:39:31.529000,COMPLETE,,5.64235472
cde594f78b2f1bd1929a2ae4,2024-05-22 01:39:31.529000,COMPLETE,,23.05979703
5b9866d78ecb6abb970828f6,2024-05-22 16:49:35.658000,COMPLETE,,5.64098133
08d2c500f4b5a37cf7e77f15,2024-05-23 15:22:24.031000,COMPLETE,,29.99534738
593396579d4635803b37484e,2024-05-23 16:35:21.959000,COMPLETE,,27.65809765
3c765685212504175cb10c1f,2024-05-23 18:21:30.245000,COMPLETE,,5.61067052
4d26472107ad54dfc4eb4989,2024-05-23 19:57:51.388000,COMPLETE,,23.0587339
3b57ce354fa56711a9f0a8d6,2024-05-24 15:15:23.954000,COMPLETE,,24.51261147
c230d90e9de2837e10586ff4,2024-05-24 15:40:42.724000,COMPLETE,,4.09486953
12f4cceae05ee04ddb19c670,2024-05-24 18:28:44.234000,COMPLETE,,3.66958074
74ccf17b57e09e2dd28931c0,2024-05-26 17:00:55.183000,COMPLETE,,2.48693099
785cd137e78b3751c946a6ef,2024-05-27 00:25:52.617000,COMPLETE,,2.48324076
cf5770f54aa56e2d21158af7,2024-05-27 03:05:58.975000,COMPLETE,,6.83148769
6fe76c84b667185938bb9afb,2024-05-27 12:02:16.634000,COMPLETE,,5.20511064
181eaf8206e9d39877cbd679,2024-05-27 13:55:21.168000,COMPLETE,,30.32518916
7c8dfc346e521f1725c4307d,2024-05-27 15:22:01.425000,COMPLETE,,5.20609228
5487d2883eacbf3118ec33ab,2024-05-28 04:19:48.153000,COMPLETE,,5.07152177
705fa70deeec57f2a30edda7,2024-05-28 13:34:26.482000,COMPLETE,,5.66382179
11f2dd372f4ad822fa94c55d,2024-05-28 13:53:24.770000,COMPLETE,,22.11167883
8ae8050c77d86494964da417,2024-05-28 16:20:18.023000,COMPLETE,,5.64897201
f275f7fe530c34fa835d30c2,2024-05-30 09:47:57.789000,COMPLETE,,4.22149657
47b312bcc99c7155a5249784,2024-05-30 11:36:50.413000,COMPLETE,,5.56222905
f0135b9b9461a46473fd7854,2024-05-30 16:24:07.073000,COMPLETE,,4.22304103
894a137d976e44ce0e8e8c0a,2024-05-30 18:36:23.848000,COMPLETE,,5.17801495
de2031eb7daabc2c0fe3b99f,2024-05-30 22:27:10.781000,COMPLETE,,4.95871375
3c0d86e125627ecde8f027f0,2024-05-19 02:29:08.458000,COMPLETE,,5.68461237
e2f00fb6d5025594fe949719,2024-05-18 16:53:46.756000,COMPLETE,,13.68073475
06e1ad24d8cce844e0796fd9,2024-05-19 17:53:14.832000,COMPLETE,,21.82135807
ed38ddc97b2bb6566100796d,2024-05-19 19:55:27.456000,COMPLETE,,5.59350136
9cf4ed63275e1c5b230da0eb,2024-05-19 20:12:11.434000,COMPLETE,,41.6716923
969726b1c72dee747ef5dcb8,2024-05-19 20:17:19.845000,COMPLETE,,30.42950282
1fb2b3d8b3ffbfbce8aab175,2024-05-19 20:36:40.546000,COMPLETE,,5.27678099
60992652dd59fae89b066fe0,2024-05-20 06:49:32.425000,COMPLETE,,5.27342723
30f94aeccedaadc99e322266,2024-05-20 07:36:47.856000,COMPLETE,,5.61468291
d1eb1a6c4b3b7893d5e9b659,2024-05-21 00:51:12.090000,COMPLETE,,5.25959644
ebeb32265b3f664f42feb46f,2024-05-21 03:35:38.168000,COMPLETE,,5.56103513
08903dfc6757a5a5e71daf43,2024-05-21 17:25:10.950000,COMPLETE,,23.00545418
fd2b413b9c9794cfc2574d14,2024-05-21 18:51:36.204000,COMPLETE,,69.22522865
34dec418cd00516f2c8df0e0,2024-05-21 21:08:56.982000,COMPLETE,,2.49676218
1472c50c29ba009f47177673,2024-05-22 01:08:21.822000,COMPLETE,,5.64234981
a638b64ffae0869e1b34fbc5,2024-05-22 04:53:07.980000,COMPLETE,,3.36102611
f012760e6f9f2c8639db823f,2024-05-22 04:55:31.147000,COMPLETE,,23.07039776
d21d900c8abb91a34c2be0a6,2024-05-22 08:43:26.460000,COMPLETE,,5.62069616
f145c36ee80531871fe62e23,2024-05-22 19:10:47.003000,COMPLETE,,2.49050938
fda5d41f7c40a7293542705e,2024-05-23 03:33:16.571000,COMPLETE,,52.87954588
7b9dbac04ec3b2a6096f4caf,2024-05-23 12:51:27.512000,COMPLETE,,24.19314208
5f4cff4d96a79b75a925a5a0,2024-05-24 17:32:42.656000,COMPLETE,,2.48096092
cc052a664df08bf842a44323,2024-05-24 17:49:18.800000,COMPLETE,,40.28088188
a68e66a73ce48134dfbe3b0c,2024-05-24 21:25:11.690000,COMPLETE,,2.48039643
db04bc35cc2c93553a67b53c,2024-05-26 00:03:46.775000,COMPLETE,,13.140053
8020e0525e48864e8044a9ec,2024-05-26 02:58:09.151000,COMPLETE,,24.24256632
d0bda8596c8372c7b9ea42f3,2024-05-27 03:50:09.336000,COMPLETE,,2.48504492
1188f65bb03cd9896ebeb614,2024-05-27 09:09:57.824000,COMPLETE,,5.2073996
707917ec2b357dae1f23bf6e,2024-05-27 11:26:59.467000,COMPLETE,,5.21646035
0662ae7987847211e569e5a5,2024-05-28 00:19:07.198000,COMPLETE,,5.46887145
93a07ee80c282358e4c90906,2024-05-28 07:36:40.968000,COMPLETE,,5.65265655
f5906fa4ddc6041ac6a6f0c2,2024-05-28 19:48:49.537000,COMPLETE,,5.64343487
b85385805a89ab56776b73e8,2024-05-29 04:51:50.599000,COMPLETE,,2.49259368
631fc17f2c52bff8bab44406,2024-05-29 04:51:50.599000,COMPLETE,,5.23576546
187f2df98ea2296ef607cc3c,2024-05-29 12:44:31.297000,COMPLETE,,5.65580213
d49fe900b38ba29f2a980899,2024-05-29 15:55:53.226000,COMPLETE,,5.45120655
e5358bd8414b4a4f14a625ec,2024-05-29 22:43:36.387000,COMPLETE,,5.49414359
742b062b33f36799ca7dc706,2024-05-29 23:39:07.660000,COMPLETE,,5.63914897
4d1d22bacdfcb069e50edf76,2024-05-30 05:19:50.560000,COMPLETE,,9.30180324
50c7f931602e8d70e8879021,2024-05-30 12:07:11.088000,COMPLETE,,5.17661884
7505ec7115a258d3cc8563cd,2024-05-30 19:59:48.225000,COMPLETE,,5.36480122
b8ec3441c59b844cf74d4d0b,2024-05-30 20:05:09.279000,COMPLETE,,41.91411233
6d85bee9cd667c145d130e2b,2024-05-30 22:02:05.172000,COMPLETE,,5.2257599
dde77c8ea8c398b33387b04d,2024-05-30 22:02:05.172000,COMPLETE,,2.48780849
1e2b9b31d0c4f0b04e9dcfcf,2024-05-18 00:46:48.006000,COMPLETE,,24.48331909
aaa52d2b86e5506fe21e67ce,2024-05-18 13:05:35.450000,COMPLETE,,23.06453824
97dc8058bc84b2fde80d9cf7,2024-05-18 15:13:15.685000,COMPLETE,,10.84392269
d69399798635ed24176fa5eb,2024-05-18 16:25:51.852000,COMPLETE,,1.6020302
6b572d7d9fc94b0bb3fcee7b,2024-05-19 01:56:47.766000,COMPLETE,,6.96089622
312e1642183c5a57434c35bc,2024-05-19 18:51:16.966000,COMPLETE,,2.50420828
959f2b072815086c35ad80c0,2024-05-19 19:41:41.131000,COMPLETE,,24.53858092
5847cc75b0b433308c5293a0,2024-05-19 23:54:55.708000,COMPLETE,,26.43116354
6f5f5e249fd183b5cede30e7,2024-05-20 15:45:41.216000,COMPLETE,,24.02479097
0d0d556a68c45063811e0cfe,2024-05-21 18:22:30.426000,COMPLETE,,23.10184016
845bba60db1f2cd492b4e75d,2024-05-21 18:22:30.426000,COMPLETE,,5.6526447
92662cd9db7a2f811b461e22,2024-05-21 19:15:46.558000,COMPLETE,,23.03984949
3e1d2b9b93fdbfd7aabd49e1,2024-05-21 21:45:41.673000,COMPLETE,,5.64291127
d30816470136aeb76c6a601d,2024-05-22 00:21:00.625000,COMPLETE,,23.05852959
43fa7031c1d6810695b2642c,2024-05-22 02:32:54.713000,COMPLETE,,6.93440084
65502b57413ea1e2fc33b0a2,2024-05-22 06:06:22.868000,COMPLETE,,2.49619799
dce11ec4e87dae03423fe893,2024-05-22 13:08:44.219000,COMPLETE,,5.63353207
c88306a11afab51d24bb575e,2024-05-22 14:51:56.364000,COMPLETE,,5.62630071
9e9cbe31d626d7eb23477809,2024-05-23 00:57:13.807000,COMPLETE,,5.61380675
728c2215741491a86c57f7a0,2024-05-23 03:02:36.696000,COMPLETE,,30.46011055
8525e34e3087a80d52d1aa89,2024-05-23 05:24:54.631000,COMPLETE,,5.62533298
e311662d484dae5901df4dba,2024-05-23 07:37:31.316000,COMPLETE,,5.61207981
a312a6eeb1c03898350ba6d6,2024-05-24 00:17:41.467000,COMPLETE,,5.61577785
eded42ee3be61d879c978c54,2024-05-24 11:58:19.091000,COMPLETE,,2.48096092
e212767ffb8c744d77c43cc7,2024-05-24 15:35:47.794000,COMPLETE,,23.21898485
e5661d825349778b0d2c94e9,2024-05-25 23:04:09.536000,COMPLETE,,29.24366079
1f13b07a6c087dcda86db282,2024-05-26 23:14:22.434000,COMPLETE,,5.63924327
03f02a2d1f07486c90067522,2024-05-27 03:40:12.216000,COMPLETE,,5.11800746
afbc9f0756cc66eba1e3cc12,2024-05-27 08:25:41.447000,COMPLETE,,5.04899376
0caba1584d13455a4ee1bf51,2024-05-27 12:24:23.645000,COMPLETE,,5.21369332
1a2926820dc3d045eb6887a6,2024-05-29 07:07:33.660000,COMPLETE,,2.4922763
dd38b8dd2bf814567c6c4217,2024-05-29 13:46:30.311000,COMPLETE,,5.23396952
439631de367955f6ae86173b,2024-05-29 14:17:18.736000,COMPLETE,,5.10968064
0e63fe53eb4118879e258658,2024-05-29 16:24:27.307000,COMPLETE,,41.45084317
16ed07d4b7f963b5cec6de41,2024-05-29 16:37:19.390000,COMPLETE,,5.53176535
b1764336ff9b2bfb39093eda,2024-05-29 16:58:26.768000,COMPLETE,,13.32075957
8a028301bab641584f5a8bcc,2024-05-29 20:23:44.246000,COMPLETE,,5.12049492
431b5c2008196941193bfffd,2024-05-30 03:55:18.765000,COMPLETE,,5.34441796
c59470a4f35f95e3feb5496d,2024-05-30 10:11:37.607000,COMPLETE,,22.38138023
c541cfe0b502402a4619c1fb,2024-05-30 12:24:02.531000,COMPLETE,,2.48713867
bd173d720f47a4039e69d3b9,2024-05-30 18:04:12.806000,COMPLETE,,5.17801495
3abb3cd09cba78ec16f2bba2,2024-05-31 13:23:05.606000,COMPLETE,,86.65976347
35a16f58aa8fedf9b0afc667,2024-05-18 15:18:55.765000,COMPLETE,,2.50446452
0d811c568b06a220f33316e2,2024-05-18 17:29:49.849000,COMPLETE,,8.60920104
f2f47cd389b66d8ea2a926cd,2024-05-19 00:24:45.357000,COMPLETE,,5.19027624
c95f97cf444ad4a68beee307,2024-05-19 05:05:33.070000,COMPLETE,,24.30170631
1ed77d7abba657467d52d897,2024-05-19 15:39:43.720000,COMPLETE,,1.5497075
5da2373f6c10fd05a4ef3f51,2024-05-19 16:23:59.200000,COMPLETE,,5.26396294
0157eb0426726aec57325a84,2024-05-19 22:51:29.585000,COMPLETE,,5.60967896
a8f9c21da313fa5c011bbdc2,2024-05-20 18:49:33.856000,COMPLETE,,49.78054666
34c3a7e1b431d240fc26cf51,2024-05-21 03:12:23.756000,COMPLETE,,24.20567341
be2c2dce707c5e01e411b4df,2024-05-21 03:27:42.287000,COMPLETE,,6.91140787
734502b0ad5e327b0585620c,2024-05-21 17:52:34.895000,COMPLETE,,4.99727953
2e940800a738089f2e153bb1,2024-05-21 21:13:15.247000,COMPLETE,,5.64046016
d4859b6e9bb0d5279a91248d,2024-05-22 08:00:04.790000,COMPLETE,,5.62105535
f15ab694a62e327a16dd86db,2024-05-23 00:11:27.562000,COMPLETE,,22.11968097
bd9a6d137ae11bdfcce99f55,2024-05-23 03:06:16.168000,COMPLETE,,14.27879313
52ded0785d869f2f66425363,2024-05-23 09:09:12.513000,COMPLETE,,5.61234177
d40acf71e43989450d3dc097,2024-05-23 13:29:49.742000,COMPLETE,,5.61516067
7cced6513943bbc4a3e8761f,2024-05-24 00:13:30.091000,COMPLETE,,5.61129837
4b9ef31a9f40cbe75498e709,2024-05-24 18:41:52.630000,COMPLETE,,3.71984766
3d75051be485f1500d96176d,2024-05-25 23:51:24.227000,COMPLETE,,2.46771208
15681698a8361a0e8fd117b1,2024-05-26 22:56:12.344000,COMPLETE,,2.48534289
ed221770834e92cf0a592039,2024-05-27 05:47:39.309000,COMPLETE,,13.7798452
74ab1c8097b1af72745b9709,2024-05-28 01:52:59.372000,COMPLETE,,5.5203264
2a3964f847ef3b71266e05a8,2024-05-28 12:29:44.644000,COMPLETE,,5.65385717
2695a3b4c6c7f97a31e50b58,2024-05-28 15:36:51.272000,COMPLETE,,4.28206544
6315ebfbf8141d9d42f5d60a,2024-05-28 20:26:12.603000,COMPLETE,,5.62857434
e74f26a7699f5af6599491a0,2024-05-29 02:25:53.378000,COMPLETE,,5.46949183
567ff7240b487822b541ee34,2024-05-29 11:58:54.978000,COMPLETE,,5.65580641
12059510b7658f7711157db2,2024-05-29 14:41:48.703000,COMPLETE,,4.4313033
d5a9fe78a5105168e465211f,2024-05-29 19:22:58.646000,COMPLETE,,5.22939565
adf82463520c1ca3bd56a801,2024-05-29 19:46:08.266000,COMPLETE,,5.12386811
32414e6716d51216fb257984,2024-05-29 20:14:21.005000,COMPLETE,,5.12049492
c2c1ebefa8eed97e44a310c5,2024-05-30 08:22:45.899000,COMPLETE,,2.74503446
b648942e8707d76712ceb57f,2024-05-30 13:06:45.713000,COMPLETE,,5.1780152
4a126de2ab25bc32d8cede05,2024-05-02 03:09:41.534000,COMPLETE,,17.06129915
92720b0149c1a498eaa7f41e,2024-05-15 14:39:57.566000,COMPLETE,,10.54907161
e29aac78bc9df7311a0af949,2024-05-18 04:01:09.522000,COMPLETE,,5.56448611
7738653400cf4f8f7adef893,2024-05-18 09:43:59.380000,COMPLETE,,23.06205583
2fcab7d9305470ff494680ad,2024-05-18 19:24:33.287000,COMPLETE,,5.47090942
d41017cb417a6c7603ee9c3b,2024-05-19 19:37:55.799000,COMPLETE,,5.60669291
eec70ce22c7aef2ea7d19fa3,2024-05-19 20:56:48.927000,COMPLETE,,5.61458753
e52b9093227f85489ec9f741,2024-05-20 02:04:09.257000,COMPLETE,,14.30127318
ef6e48621051f0b0881f0b82,2024-05-20 02:05:58.937000,COMPLETE,,5.55111107
8f960e1bb82482c01b371449,2024-05-20 03:37:36.886000,COMPLETE,,5.61683977
770e45e98543aa7262a40dac,2024-05-20 07:26:24.916000,COMPLETE,,5.62346919
ef8c8ae3387292faae500571,2024-05-20 12:02:37.880000,COMPLETE,,3.16642939
